"C","Hourly Wholesale Load Cost Report"
"C","Filename: whlsecost_hourly_4000_202411.csv"
"C","Report for: 11 2024"
"C","Report generated: 03/08/2025 14:30:26 EST"
"H","Location ID","Local Date","Local Hour","OnOffPeak","Total Cost","RTLO"
"D",4000,"11/20/2024",08,"ON",277.26,13315.674
"D",4000,"11/20/2024",09,"ON",78.13,13005.848
"D",4000,"11/20/2024",10,"ON",53.39,12352.488
"D",4000,"11/20/2024",11,"ON",50.27,12172.711
"D",4000,"11/20/2024",12,"ON",52.91,12083.837
"D",4000,"11/20/2024",13,"ON",50.75,12052.639
"D",4000,"11/20/2024",14,"ON",57.40,12359.487
"D",4000,"11/20/2024",15,"ON",57.76,12865.373
"D",4000,"11/20/2024",16,"ON",65.16,13300.477
"D",4000,"11/20/2024",17,"ON",94.87,13977.253
"D",4000,"11/20/2024",18,"ON",82.08,14633.444
"D",4000,"11/20/2024",19,"ON",70.15,14458.803
"D",4000,"11/20/2024",20,"ON",66.61,14036.273
"D",4000,"11/20/2024",21,"ON",69.87,13461.035
"D",4000,"11/20/2024",22,"ON",65.16,12624.753
"D",4000,"11/20/2024",23,"ON",51.54,11786.371
"D",4000,"11/20/2024",24,"OFF",48.33,11274.403
"D",4000,"11/21/2024",01,"OFF",71.12,11323.165
"D",4000,"11/21/2024",02,"OFF",55.08,10961.367
"D",4000,"11/21/2024",03,"OFF",49.42,10785.572
"D",4000,"11/21/2024",04,"OFF",54.46,10748.038
"D",4000,"11/21/2024",05,"OFF",49.34,11022.965
"D",4000,"11/21/2024",06,"OFF",48.63,11514.645
"D",4000,"11/21/2024",07,"OFF",49.25,12546.445
"D",4000,"11/21/2024",08,"ON",53.18,13175.461
"D",4000,"11/21/2024",09,"ON",48.63,13505.274
"D",4000,"11/21/2024",10,"ON",51.67,13771.781
"D",4000,"11/21/2024",11,"ON",54.62,13962.189
"D",4000,"11/21/2024",12,"ON",54.11,14009.629
"D",4000,"11/21/2024",13,"ON",58.05,14077.373
"D",4000,"11/21/2024",14,"ON",71.94,14181.049
"D",4000,"11/21/2024",15,"ON",59.47,14109.368
"D",4000,"11/21/2024",16,"ON",55.65,14259.868
"D",4000,"11/21/2024",17,"ON",58.30,14768.709
"D",4000,"11/21/2024",18,"ON",62.94,15028.024
"D",4000,"11/21/2024",19,"ON",59.37,14739.076
"D",4000,"11/21/2024",20,"ON",56.37,14308.728
"D",4000,"11/21/2024",21,"ON",54.08,13768.661
"D",4000,"11/21/2024",22,"ON",50.68,13221.995
"D",4000,"11/21/2024",23,"ON",47.23,12314.449
"D",4000,"11/21/2024",24,"OFF",44.52,11569.389
"D",4000,"11/22/2024",01,"OFF",50.06,11119.648
"D",4000,"11/22/2024",02,"OFF",49.18,10801.311
"D",4000,"11/22/2024",03,"OFF",47.73,10798.966
"D",4000,"11/22/2024",04,"OFF",46.74,11074.700
"D",4000,"11/22/2024",05,"OFF",48.09,11145.816
"D",4000,"11/22/2024",06,"OFF",47.34,11494.902
"D",4000,"11/22/2024",07,"OFF",56.04,12469.335
"D",4000,"11/22/2024",08,"ON",60.73,13269.446
"D",4000,"11/22/2024",09,"ON",61.76,13346.476
"D",4000,"11/22/2024",10,"ON",52.16,13102.893
"D",4000,"11/22/2024",11,"ON",53.45,12910.317
"D",4000,"11/22/2024",12,"ON",50.58,12837.552
"D",4000,"11/22/2024",13,"ON",51.53,12849.219
"D",4000,"11/22/2024",14,"ON",52.79,13051.434
"D",4000,"11/22/2024",15,"ON",55.16,13279.900
"D",4000,"11/22/2024",16,"ON",62.43,13663.288
"D",4000,"11/22/2024",17,"ON",58.13,14394.804
"D",4000,"11/22/2024",18,"ON",66.34,14670.966
"D",4000,"11/22/2024",19,"ON",64.99,14344.217
"D",4000,"11/22/2024",20,"ON",56.16,13870.206
"D",4000,"11/22/2024",21,"ON",60.64,13381.578
"D",4000,"11/22/2024",22,"ON",54.62,12732.916
"D",4000,"11/22/2024",23,"ON",50.18,11920.264
"D",4000,"11/22/2024",24,"OFF",51.02,11123.422
"D",4000,"11/23/2024",01,"OFF",74.47,10517.203
"D",4000,"11/23/2024",02,"OFF",48.46,10186.322
"D",4000,"11/23/2024",03,"OFF",51.42,10538.731
"D",4000,"11/23/2024",04,"OFF",52.16,10464.368
"D",4000,"11/23/2024",05,"OFF",51.74,10587.685
"D",4000,"11/23/2024",06,"OFF",52.91,10934.755
"D",4000,"11/23/2024",07,"OFF",48.18,10996.843
"D",4000,"11/23/2024",08,"OFF",59.02,11719.126
"D",4000,"11/23/2024",09,"OFF",73.64,12492.709
"D",4000,"11/23/2024",10,"OFF",63.61,13046.467
"D",4000,"11/23/2024",11,"OFF",56.61,13367.565
"D",4000,"11/23/2024",12,"OFF",53.73,13451.594
"D",4000,"11/23/2024",13,"OFF",51.65,13261.206
"D",4000,"11/23/2024",14,"OFF",47.55,13110.450
"D",4000,"11/23/2024",15,"OFF",52.41,13095.673
"D",4000,"11/23/2024",16,"OFF",57.59,13330.293
"D",4000,"11/23/2024",17,"OFF",63.21,14041.058
"D",4000,"11/23/2024",18,"OFF",68.90,14408.676
"D",4000,"11/23/2024",19,"OFF",67.35,14075.133
"D",4000,"11/23/2024",20,"OFF",68.42,13633.261
"D",4000,"11/23/2024",21,"OFF",69.34,13207.324
"D",4000,"11/23/2024",22,"OFF",57.49,12585.697
"D",4000,"11/23/2024",23,"OFF",47.78,11870.319
"D",4000,"11/23/2024",24,"OFF",45.75,11241.045
"D",4000,"11/24/2024",01,"OFF",46.42,10890.826
"D",4000,"11/24/2024",02,"OFF",46.35,10768.739
"D",4000,"11/24/2024",03,"OFF",45.75,10633.981
"D",4000,"11/24/2024",04,"OFF",45.04,10687.434
"D",4000,"11/24/2024",05,"OFF",43.37,10874.353
"D",4000,"11/24/2024",06,"OFF",43.23,11175.225
"D",4000,"11/24/2024",07,"OFF",44.67,11557.028
"D",4000,"11/24/2024",08,"OFF",45.29,11831.915
"D",4000,"11/24/2024",09,"OFF",43.42,11791.322
"D",4000,"11/24/2024",10,"OFF",41.63,11811.789
"D",4000,"11/24/2024",11,"OFF",41.98,11979.627
"D",4000,"11/24/2024",12,"OFF",40.96,12068.482
"D",4000,"11/24/2024",13,"OFF",42.01,12311.917
"D",4000,"11/24/2024",14,"OFF",42.82,12463.892
"D",4000,"11/24/2024",15,"OFF",45.74,12969.391
"D",4000,"11/24/2024",16,"OFF",50.07,13298.725
"D",4000,"11/24/2024",17,"OFF",55.64,14258.075
"D",4000,"11/24/2024",18,"OFF",67.74,14832.150
"D",4000,"11/24/2024",19,"OFF",66.15,14625.655
"D",4000,"11/24/2024",20,"OFF",56.87,14218.681
"D",4000,"11/24/2024",21,"OFF",56.90,13702.368
"D",4000,"11/24/2024",22,"OFF",56.49,12933.174
"D",4000,"11/24/2024",23,"OFF",50.44,12039.373
"D",4000,"11/24/2024",24,"OFF",49.11,11265.102
"D",4000,"11/25/2024",01,"OFF",69.41,11117.256
"D",4000,"11/25/2024",02,"OFF",48.62,10853.792
"D",4000,"11/25/2024",03,"OFF",47.32,10877.183
"D",4000,"11/25/2024",04,"OFF",47.25,11060.376
"D",4000,"11/25/2024",05,"OFF",46.50,11169.594
"D",4000,"11/25/2024",06,"OFF",70.21,12012.258
"D",4000,"11/25/2024",07,"OFF",88.31,13355.715
"D",4000,"11/25/2024",08,"ON",85.41,14054.202
"D",4000,"11/25/2024",09,"ON",60.67,13579.427
"D",4000,"11/25/2024",10,"ON",44.09,12996.270
"D",4000,"11/25/2024",11,"ON",46.04,12887.150
"D",4000,"11/25/2024",12,"ON",46.15,12590.344
"D",4000,"11/25/2024",13,"ON",46.46,12521.886
"D",4000,"11/25/2024",14,"ON",47.06,12793.878
"D",4000,"11/25/2024",15,"ON",47.58,13022.420
"D",4000,"11/25/2024",16,"ON",61.47,13652.156
"D",4000,"11/25/2024",17,"ON",63.72,14627.933
"D",4000,"11/25/2024",18,"ON",68.95,15252.445
"D",4000,"11/25/2024",19,"ON",62.59,15162.340
"D",4000,"11/25/2024",20,"ON",58.54,14861.330
"D",4000,"11/25/2024",21,"ON",54.08,14356.494
"D",4000,"11/25/2024",22,"ON",51.33,13586.354
"D",4000,"11/25/2024",23,"ON",53.68,12595.329
"D",4000,"11/25/2024",24,"OFF",49.32,11763.018
"D",4000,"11/26/2024",01,"OFF",77.88,11465.725
"D",4000,"11/26/2024",02,"OFF",58.61,11141.090
"D",4000,"11/26/2024",03,"OFF",52.21,11250.270
"D",4000,"11/26/2024",04,"OFF",51.60,11040.012
"D",4000,"11/26/2024",05,"OFF",50.94,11295.391
"D",4000,"11/26/2024",06,"OFF",53.76,12186.011
"D",4000,"11/26/2024",07,"OFF",71.66,13557.114
"D",4000,"11/26/2024",08,"ON",78.36,14030.241
"D",4000,"11/26/2024",09,"ON",75.82,14191.871
"D",4000,"11/26/2024",10,"ON",71.20,14477.276
"D",4000,"11/26/2024",11,"ON",75.80,14758.854
"D",4000,"11/26/2024",12,"ON",90.01,14964.264
"D",4000,"11/26/2024",13,"ON",95.22,14911.650
"D",4000,"11/26/2024",14,"ON",87.98,14759.074
"D",4000,"11/26/2024",15,"ON",62.47,14525.186
"D",4000,"11/26/2024",16,"ON",59.20,14579.025
"D",4000,"11/26/2024",17,"ON",56.88,15077.957
"D",4000,"11/26/2024",18,"ON",62.34,15471.588
"D",4000,"11/26/2024",19,"ON",70.38,15295.824
"D",4000,"11/26/2024",20,"ON",73.07,14945.259
"D",4000,"11/26/2024",21,"ON",60.86,14442.755
"D",4000,"11/26/2024",22,"ON",59.37,13685.863
"D",4000,"11/26/2024",23,"ON",61.74,12714.154
"D",4000,"11/26/2024",24,"OFF",68.19,12279.281
"D",4000,"11/27/2024",01,"OFF",109.28,12520.527
"D",4000,"11/27/2024",02,"OFF",67.79,12112.830
"D",4000,"11/27/2024",03,"OFF",55.65,11940.372
"D",4000,"11/27/2024",04,"OFF",53.91,11943.903
"D",4000,"11/27/2024",05,"OFF",60.40,12214.307
"D",4000,"11/27/2024",06,"OFF",55.72,12695.452
"D",4000,"11/27/2024",07,"OFF",72.21,13251.455
"D",4000,"11/27/2024",08,"ON",86.90,13953.417
"D",4000,"11/27/2024",09,"ON",57.75,13780.537
"D",4000,"11/27/2024",10,"ON",52.77,13321.539
"D",4000,"11/27/2024",11,"ON",54.14,13071.593
"D",4000,"11/27/2024",12,"ON",54.16,12853.151
"D",4000,"11/27/2024",13,"ON",50.05,12670.051
"D",4000,"11/27/2024",14,"ON",50.33,12862.511
"D",4000,"11/27/2024",15,"ON",51.25,13389.960
"D",4000,"11/27/2024",16,"ON",56.17,13878.968
"D",4000,"11/27/2024",17,"ON",80.95,14865.209
"D",4000,"11/27/2024",18,"ON",89.26,15277.226
"D",4000,"11/27/2024",19,"ON",84.67,15088.935
"D",4000,"11/27/2024",20,"ON",77.38,14844.242
"D",4000,"11/27/2024",21,"ON",73.72,14481.437
"D",4000,"11/27/2024",22,"ON",58.03,13849.465
"D",4000,"11/27/2024",23,"ON",51.83,13181.983
"D",4000,"11/27/2024",24,"OFF",53.22,12343.957
"D",4000,"11/28/2024",01,"OFF",60.92,11728.457
"D",4000,"11/28/2024",02,"OFF",58.25,11830.278
"D",4000,"11/28/2024",03,"OFF",54.51,11544.016
"D",4000,"11/28/2024",04,"OFF",54.20,11385.674
"D",4000,"11/28/2024",05,"OFF",53.67,11614.875
"D",4000,"11/28/2024",06,"OFF",53.15,11649.018
"D",4000,"11/28/2024",07,"OFF",51.63,11820.820
"D",4000,"11/28/2024",08,"OFF",53.54,12458.029
"D",4000,"11/28/2024",09,"OFF",68.84,13305.007
"D",4000,"11/28/2024",10,"OFF",73.65,14289.943
"D",4000,"11/28/2024",11,"OFF",91.56,15023.711
"D",4000,"11/28/2024",12,"OFF",108.38,15423.254
"D",4000,"11/28/2024",13,"OFF",91.29,15287.400
"D",4000,"11/28/2024",14,"OFF",85.18,14704.905
"D",4000,"11/28/2024",15,"OFF",64.07,14078.461
"D",4000,"11/28/2024",16,"OFF",56.02,13558.053
"D",4000,"11/28/2024",17,"OFF",54.51,13460.093
"D",4000,"11/28/2024",18,"OFF",53.48,13266.290
"D",4000,"11/28/2024",19,"OFF",52.86,12987.038
"D",4000,"11/28/2024",20,"OFF",53.10,12837.535
"D",4000,"11/28/2024",21,"OFF",53.39,12671.972
"D",4000,"11/28/2024",22,"OFF",55.18,12331.103
"D",4000,"11/28/2024",23,"OFF",53.34,11838.646
"D",4000,"11/28/2024",24,"OFF",54.81,11501.039
"D",4000,"11/29/2024",01,"OFF",54.26,11767.136
"D",4000,"11/29/2024",02,"OFF",51.97,11544.512
"D",4000,"11/29/2024",03,"OFF",53.15,11417.699
"D",4000,"11/29/2024",04,"OFF",53.43,11440.175
"D",4000,"11/29/2024",05,"OFF",54.07,11609.236
"D",4000,"11/29/2024",06,"OFF",55.03,11596.152
"D",4000,"11/29/2024",07,"OFF",52.13,12098.267
"D",4000,"11/29/2024",08,"ON",54.11,12559.089
"D",4000,"11/29/2024",09,"ON",54.19,12392.534
"D",4000,"11/29/2024",10,"ON",53.24,12315.679
"D",4000,"11/29/2024",11,"ON",54.55,12355.373
"D",4000,"11/29/2024",12,"ON",53.81,12313.403
"D",4000,"11/29/2024",13,"ON",53.90,12433.178
"D",4000,"11/29/2024",14,"ON",56.02,12594.106
"D",4000,"11/29/2024",15,"ON",68.52,13022.126
"D",4000,"11/29/2024",16,"ON",66.65,13643.982
"D",4000,"11/29/2024",17,"ON",67.23,14406.865
"D",4000,"11/29/2024",18,"ON",87.75,14820.361
"D",4000,"11/29/2024",19,"ON",72.98,14671.813
"D",4000,"11/29/2024",20,"ON",67.15,14378.350
"D",4000,"11/29/2024",21,"ON",74.28,14018.185
"D",4000,"11/29/2024",22,"ON",65.52,13481.426
"D",4000,"11/29/2024",23,"ON",82.98,12690.294
"D",4000,"11/29/2024",24,"OFF",61.68,12011.922
"D",4000,"11/30/2024",01,"OFF",58.08,11501.828
"D",4000,"11/30/2024",02,"OFF",52.87,11358.316
"D",4000,"11/30/2024",03,"OFF",57.93,11237.915
"D",4000,"11/30/2024",04,"OFF",55.86,11228.933
"D",4000,"11/30/2024",05,"OFF",57.11,11412.727
"D",4000,"11/30/2024",06,"OFF",57.29,11603.918
"D",4000,"11/30/2024",07,"OFF",58.70,12391.886
"D",4000,"11/30/2024",08,"OFF",60.10,12950.252
"D",4000,"11/30/2024",09,"OFF",56.73,12809.529
"D",4000,"11/30/2024",10,"OFF",54.05,13305.192
"D",4000,"11/30/2024",11,"OFF",52.29,13341.705
"D",4000,"11/30/2024",12,"OFF",51.39,13190.880
"D",4000,"11/30/2024",13,"OFF",52.29,13358.810
"D",4000,"11/30/2024",14,"OFF",53.61,13743.825
"D",4000,"11/30/2024",15,"OFF",57.39,13681.755
"D",4000,"11/30/2024",16,"OFF",60.83,13986.210
"D",4000,"11/30/2024",17,"OFF",92.50,14889.591
"D",4000,"11/30/2024",18,"OFF",77.82,15338.276
"D",4000,"11/30/2024",19,"OFF",79.03,15190.347
"D",4000,"11/30/2024",20,"OFF",70.50,14904.031
"D",4000,"11/30/2024",21,"OFF",73.50,14570.786
"D",4000,"11/30/2024",22,"OFF",62.44,14048.564
"D",4000,"11/30/2024",23,"OFF",54.76,13338.459
"D",4000,"11/30/2024",24,"OFF",55.28,12650.930
"T","721 lines"
